Title,URL
"
      Legal background to expenses payments and benefits (480: Chapter 1) - GOV.UK
  ",https://www.gov.uk/guidance/legal-background-to-expenses-payments-and-benefits-480-chapter-1
"
      Capital Gains Tax rates and allowances - GOV.UK
  ",https://www.gov.uk/guidance/capital-gains-tax-rates-and-allowances
"
      Changes in the fraud and error in the benefit system: financial year 2023 to 2024 estimates: statistical notice - GOV.UK
  ",https://www.gov.uk/guidance/changes-in-the-fraud-and-error-in-the-benefit-system-financial-year-2023-to-2024-estimates-statistical-notice
"
      Early years and childcare providers judged inadequate or not complying with requirements at inspection - GOV.UK
  ",https://www.gov.uk/guidance/early-years-and-childcare-providers-judged-inadequate-or-not-complying-with-requirements-at-inspection
"
      Report foreign tax credit relief - GOV.UK
  ",https://www.gov.uk/guidance/report-foreign-tax-credit-relief
"
      Education Maintenance Allowance (EMA) - GOV.UK
  ",https://www.gov.uk/education-maintenance-allowance-ema
"
      [Withdrawn] How your trading conditions affect your eligibility for the Self-Employment Income Support Scheme - GOV.UK
  ",https://www.gov.uk/guidance/how-your-trading-conditions-affect-your-eligibility-for-the-self-employment-income-support-scheme
"
      Universal Credit guides - GOV.UK
  ",https://www.gov.uk/guidance/universal-credit-toolkit-for-partner-organisations
"
      Tax-free allowances on property and trading income - GOV.UK
  ",https://www.gov.uk/guidance/tax-free-allowances-on-property-and-trading-income
"
      Apply to operate foreign tax credit relief - GOV.UK
  ",https://www.gov.uk/guidance/apply-to-operate-foreign-tax-credit-relief
"
      Childminders and childcare providers: register with Ofsted - Nurseries and other daycare (childcare on non-domestic premises): registration  - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/childminders-and-childcare-providers-register-with-ofsted/daycare-childcare-on-non-domestic-premises-registration
"
      Surveillance and monitoring in residential childcare settings - GOV.UK
  ",https://www.gov.uk/guidance/surveillance-and-monitoring-in-residential-childcare-settings
"
      Daycare providers on the compulsory Childcare Register: Ofsted requirements - GOV.UK
  ",https://www.gov.uk/guidance/daycare-providers-on-the-compulsory-childcare-register-ofsted-requirements
"
      [Withdrawn] Split pension input periods and the annual allowance - GOV.UK
  ",https://www.gov.uk/guidance/split-pension-input-periods-and-the-annual-allowance
"
      Disposing of a super-deduction or special rate first year allowance asset - GOV.UK
  ",https://www.gov.uk/guidance/disposing-of-a-super-deduction-or-special-rate-first-year-allowance-asset
"
      Carrying out Childcare Register compliance inspections - GOV.UK
  ",https://www.gov.uk/guidance/carrying-out-childcare-register-inspections
"
      Child Benefit if your child lives with someone else - GOV.UK
  ",https://www.gov.uk/child-benefit-child-lives-with-someone-else
"
      Check if your employee can claim foreign tax credit relief - GOV.UK
  ",https://www.gov.uk/guidance/check-if-your-employee-can-claim-foreign-tax-credit-relief
"
      War Pension Scheme: Treatment Allowance - GOV.UK
  ",https://www.gov.uk/guidance/war-pension-scheme-treatment-allowance
"
      Get help with benefits and pensions if you have accessibility needs - GOV.UK
  ",https://www.gov.uk/guidance/get-help-with-benefits-and-pensions-if-you-have-accessibility-needs
"
      Pay your childcare or social care invoice - GOV.UK
  ",https://www.gov.uk/guidance/pay-your-childcare-or-social-care-invoice
"
      Expenses and benefits: computers loaned to an employee: Overview - GOV.UK
  ",https://www.gov.uk/expenses-benefits-computers-loaned-to-employee
"
      Expenses and benefits: computers loaned to an employee: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-benefits-computers-loaned-to-employee/technical-guidance
"
      Expenses and benefits: computers loaned to an employee: Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-benefits-computers-loaned-to-employee/work-out-the-value
"
      Expenses and benefits: computers loaned to an employee: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-benefits-computers-loaned-to-employee/what-to-report-and-pay
"
      Expenses and benefits: computers loaned to an employee: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-benefits-computers-loaned-to-employee/whats-exempt
"
      Check if you can claim the enhanced capital allowance relief in UK Freeport or Investment Zone special tax sites - GOV.UK
  ",https://www.gov.uk/guidance/check-if-you-can-claim-the-enhanced-capital-allowance-relief-in-freeport-tax-sites
"
      U13 waste exemption: spreading plant matter to provide benefits - GOV.UK
  ",https://www.gov.uk/guidance/waste-exemption-u13-spreading-plant-matter-to-provide-benefits
"
      Benefits and pensions for UK nationals in the EU, EEA or Switzerland - GOV.UK
  ",https://www.gov.uk/guidance/benefits-and-pensions-for-uk-nationals-in-the-eea-or-switzerland
"
      Discharging  a lifetime allowance charge - GOV.UK
  ",https://www.gov.uk/guidance/discharging-a-lifetime-allowance-charge
"
      Contact Jobcentre Plus: Existing benefit claims - GOV.UK
  ",https://www.gov.uk/contact-jobcentre-plus/existing-benefit-claims
"
      Contact Jobcentre Plus: New benefit claims - GOV.UK
  ",https://www.gov.uk/contact-jobcentre-plus/new-benefit-claims
"
      [Withdrawn] Student Bursary Support Service demonstration videos for childcare providers - GOV.UK
  ",https://www.gov.uk/guidance/student-bursary-support-service-demonstration-videos-for-childcare-providers
"
      [Withdrawn] Ask HMRC to verify you had a new child which affected your eligibility for the Self-Employment Income Support Scheme - GOV.UK
  ",https://www.gov.uk/guidance/ask-hmrc-to-verify-you-had-a-new-child-which-affected-your-eligibility-for-the-self-employment-income-support-scheme
"
      Valuation of company benefits (480: Chapter 6) - GOV.UK
  ",https://www.gov.uk/guidance/valuation-of-company-benefits-480-chapter-6
"
      Rates for Air Passenger Duty - GOV.UK
  ",https://www.gov.uk/guidance/rates-and-allowances-for-air-passenger-duty
"
      Self Assessment – expenses and benefits (480: Appendix 10) - GOV.UK
  ",https://www.gov.uk/guidance/self-assessment-expenses-and-benefits-480-appendix-10
"
      Information pension scheme administrators must give to members - GOV.UK
  ",https://www.gov.uk/guidance/pension-administrators-annual-and-lifetime-allowance-statements
"
      War Pension Scheme: Constant Attendance Allowance (CAA) - GOV.UK
  ",https://www.gov.uk/guidance/war-pension-scheme-constant-attendance-allowance-caa
"
      Company car benefit examples (480: Appendix 1) - GOV.UK
  ",https://www.gov.uk/guidance/company-car-benefit-examples-480-appendix-1
Manage your tax credits - GOV.UK,https://www.gov.uk/manage-your-tax-credits
"
      Historic rates for Air Passenger Duty - GOV.UK
  ",https://www.gov.uk/guidance/rates-and-allowances-for-air-passenger-duty-historic-rates
"
      [Withdrawn] Support for 18 to 21 year olds claiming Universal Credit - GOV.UK
  ",https://www.gov.uk/guidance/support-for-18-to-21-year-olds-claiming-universal-credit
"
      Qualifying for the voluntary part of the Childcare Register - GOV.UK
  ",https://www.gov.uk/guidance/qualifying-for-the-voluntary-part-of-the-childcare-register
"
      Students applying for Childcare Grant - GOV.UK
  ",https://www.gov.uk/guidance/students-reapplying-for-childcare-grant-in-201920
"
      Childcare: significant events to notify Ofsted about - GOV.UK
  ",https://www.gov.uk/guidance/childcare-significant-events-to-notify-ofsted-about
"
      How benefits of Chapter 1 members are affected by the public service pension remedy - GOV.UK
  ",https://www.gov.uk/guidance/how-benefits-of-chapter-1-members-are-affected-by-the-public-service-pension-remedy
"
      Tax-Free Childcare - GOV.UK
  ",https://www.gov.uk/tax-free-childcare
"
      If your Universal Credit is reviewed - GOV.UK
  ",https://www.gov.uk/universal-credit-reviews
"
      Changes to lifetime allowance charges following the public service pensions remedy - GOV.UK
  ",https://www.gov.uk/guidance/changes-to-lifetime-allowance-charges-following-the-public-service-pensions-remedy
"
      Rent Officer Handbook: Housing Benefit referral - Housing Benefit referral: tenancy information - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/rent-officer-handbook-housing-benefit-referral/housing-benefit-referral-tenancy-information
"
      Delay (defer) your State Pension: If you get benefits or tax credits - GOV.UK
  ",https://www.gov.uk/deferring-state-pension/getting-benefits
"
      Jobseeker's Allowance (JSA): How it works - GOV.UK
  ",https://www.gov.uk/jobseekers-allowance
"
      Jobseeker's Allowance (JSA): Report a change of circumstances - GOV.UK
  ",https://www.gov.uk/jobseekers-allowance/report-a-change-of-circumstances
"
      Jobseeker's Allowance (JSA): If you’re getting income-based JSA - GOV.UK
  ",https://www.gov.uk/jobseekers-allowance/if-youre-getting-income-based-jsa
"
      Jobseeker's Allowance (JSA): Your JSA claim - GOV.UK
  ",https://www.gov.uk/jobseekers-allowance/your-jsa-claim
"
      Jobseeker's Allowance (JSA): Your JSA interview - GOV.UK
  ",https://www.gov.uk/jobseekers-allowance/your-jsa-interview
"
      Jobseeker's Allowance (JSA): Apply for New Style Jobseeker's Allowance (JSA) - GOV.UK
  ",https://www.gov.uk/jobseekers-allowance/apply-new-style-jsa
"
      Jobseeker's Allowance (JSA): Eligibility - GOV.UK
  ",https://www.gov.uk/jobseekers-allowance/eligibility
"
      Widowed Parent's Allowance: Eligibility - GOV.UK
  ",https://www.gov.uk/widowed-parents-allowance
"
      Widowed Parent's Allowance: If your circumstances change - GOV.UK
  ",https://www.gov.uk/widowed-parents-allowance/further-information
"
      Widowed Parent's Allowance: How to claim - GOV.UK
  ",https://www.gov.uk/widowed-parents-allowance/how-to-claim
"
      Widowed Parent's Allowance: What you'll get - GOV.UK
  ",https://www.gov.uk/widowed-parents-allowance/what-youll-get
"
      Support visits if you need help to claim benefits - GOV.UK
  ",https://www.gov.uk/support-visit-benefit-claim
"
      Your benefits, tax and pension after the death of a partner: Tax and National Insurance - GOV.UK
  ",https://www.gov.uk/death-spouse-benefits-tax-pension
"
      Your benefits, tax and pension after the death of a partner: Pensions - GOV.UK
  ",https://www.gov.uk/death-spouse-benefits-tax-pension/pensions
"
      Your benefits, tax and pension after the death of a partner: Benefits - GOV.UK
  ",https://www.gov.uk/death-spouse-benefits-tax-pension/benefits
"
      Check your pension scheme member's annual allowance - GOV.UK
  ",https://www.gov.uk/guidance/pension-administrators-check-your-members-annual-allowance
"
      Attendance Allowance: Overview - GOV.UK
  ",https://www.gov.uk/attendance-allowance
"
      Attendance Allowance: Report a change in circumstances - GOV.UK
  ",https://www.gov.uk/attendance-allowance/report-change-in-circumstances
"
      Attendance Allowance: How to claim - GOV.UK
  ",https://www.gov.uk/attendance-allowance/how-to-claim
"
      Attendance Allowance: Eligibility - GOV.UK
  ",https://www.gov.uk/attendance-allowance/eligibility
"
      Attendance Allowance: What you'll get - GOV.UK
  ",https://www.gov.uk/attendance-allowance/what-youll-get
"
      HMRC videos for tax credits - GOV.UK
  ",https://www.gov.uk/guidance/help-and-support-with-tax-credits
"
      Changes in your annual allowance following the public service pensions remedy - GOV.UK
  ",https://www.gov.uk/guidance/changes-in-your-annual-allowance-following-the-public-service-pensions-remedy
"
      Claim capital allowances: Overview - GOV.UK
  ",https://www.gov.uk/capital-allowances
"
      Claim capital allowances: How to claim - GOV.UK
  ",https://www.gov.uk/capital-allowances/how-to-claim
"
      Claim capital allowances: Business cars - GOV.UK
  ",https://www.gov.uk/capital-allowances/business-cars
"
      Claim capital allowances:  The super-deduction and 50% special rate first year allowance  - GOV.UK
  ",https://www.gov.uk/capital-allowances/temporary-first-year-allowances
"
      Claim capital allowances: 100% first year allowances - GOV.UK
  ",https://www.gov.uk/capital-allowances/first-year-allowances
"
      Claim capital allowances: Annual investment allowance - GOV.UK
  ",https://www.gov.uk/capital-allowances/annual-investment-allowance
"
      Claim capital allowances: What you can claim on - GOV.UK
  ",https://www.gov.uk/capital-allowances/what-you-can-claim-on
"
      Move to Universal Credit if you get a Migration Notice letter - GOV.UK
  ",https://www.gov.uk/guidance/tax-credits-and-some-benefits-are-ending-move-to-universal-credit
"
      Check if you can claim full expensing or 50% first year allowances - GOV.UK
  ",https://www.gov.uk/guidance/check-if-you-can-claim-full-expensing-or-50-first-year-allowances
"
      Periodic Safety Update Reports (PSURs) for medicinal products - GOV.UK
  ",https://www.gov.uk/guidance/periodic-benefit-risk-evaluation-reports-for-medicinal-products
"
      People connected with Ofsted-registered childcare - GOV.UK
  ",https://www.gov.uk/guidance/people-connected-with-ofsted-registered-childcare
"
      Changes in the fraud and error in the benefit system: financial year 2023 to 2024 estimates: statistical notice update - GOV.UK
  ",https://www.gov.uk/guidance/changes-in-the-fraud-and-error-in-the-benefit-system-financial-year-2023-to-2024-estimates-statistical-notice-update
"
      War Widows or War Widowers Pension: Supplementary Allowances - GOV.UK
  ",https://www.gov.uk/guidance/war-widower-pension-supplementary-allowances
"
      Rent Officer Handbook: Local Housing Allowance - Local Housing Allowances: determination - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/rent-officer-handbook-local-housing-allowances/local-housing-allowances-determination
"
      Tell HMRC and pay back a Self-Employment Income Support Scheme grant - GOV.UK
  ",https://www.gov.uk/guidance/tell-hmrc-and-pay-the-self-employment-income-support-scheme-grant-back
"
      [Withdrawn] Universal Credit: full service and live service - GOV.UK
  ",https://www.gov.uk/guidance/universal-credit-full-service-and-live-service
"
      Expenses and benefits: assets bought, sold or given : Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-assets-bought-sold-or-given
"
      Expenses and benefits: assets bought, sold or given : Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-assets-bought-sold-or-given/technical-guidance
"
      Expenses and benefits: assets bought, sold or given : Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-assets-bought-sold-or-given/work-out-the-value
"
      Expenses and benefits: assets bought, sold or given : What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-assets-bought-sold-or-given/what-to-report-and-pay
"
      Childminders and childcare providers: register with Ofsted - Inspections - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/childminders-and-childcare-providers-register-with-ofsted/inspections
"
      Apply to join the Childcare Register (CR1) - GOV.UK
  ",https://www.gov.uk/guidance/apply-to-join-the-childcare-register-cr1
"
      Expenses and benefits: food and groceries - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-food-and-groceries
"
      War Pension Scheme: Allowance for Lowered Standard of Occupation - GOV.UK
  ",https://www.gov.uk/guidance/war-pension-scheme-allowance-for-lowered-standard-of-occupation
"
      Benefits of getting a .gov.uk domain - GOV.UK
  ",https://www.gov.uk/guidance/benefits-of-getting-a-govuk-domain
"
      Expenses and benefits for apprenticeship bursaries for care leavers - GOV.UK
  ",https://www.gov.uk/guidance/expenses-and-benefits-for-apprenticeship-bursaries-for-care-leavers
"
      Report payments and view your allowance for non-customs state aid and customs duty waiver claims - GOV.UK
  ",https://www.gov.uk/guidance/report-payments-and-view-your-allowance-for-non-customs-state-aid-and-customs-duty-waiver-claims
Child Benefit tax calculator - GOV.UK,https://www.gov.uk/child-benefit-tax-calculator
"
      How to work out the benefit of a company car (480: Chapter 12) - GOV.UK
  ",https://www.gov.uk/guidance/how-to-work-out-the-benefit-of-a-company-car-480-chapter-12
"
      How benefits of Chapter 3 members are affected by the public service pension remedy - GOV.UK
  ",https://www.gov.uk/guidance/how-benefits-of-chapter-3-members-are-affected-by-the-public-service-pension-remedy
"
      Mileage Allowance Payments (480: Appendix 3) - GOV.UK
  ",https://www.gov.uk/guidance/mileage-allowance-payments-480-appendix-3
"
      Childminders on the voluntary Childcare Register: Ofsted requirements - GOV.UK
  ",https://www.gov.uk/guidance/childminders-on-the-voluntary-childcare-register-ofsted-requirements
"
      Pension schemes: value your pension for individual protection 2016 - GOV.UK
  ",https://www.gov.uk/guidance/pension-schemes-value-your-pension-for-lifetime-allowance-protection
"
      [Withdrawn] Tell Ofsted if you have a COVID-19 incident at your childcare business - GOV.UK
  ",https://www.gov.uk/guidance/tell-ofsted-if-you-have-a-covid-19-incident-at-your-childcare-business
"
      Tax Free Childcare (Providers) - Alpha Assessment - GOV.UK
  ",https://www.gov.uk/service-standard-reports/tax-free-childcare-providers-alpha-assessment
"
      Childminders and childcare providers: register with Ofsted - Suitability checks - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/childminders-and-childcare-providers-register-with-ofsted/suitability-checks
"
      New Style Jobseeker's Allowance - GOV.UK
  ",https://www.gov.uk/guidance/new-style-jobseekers-allowance
"
      Plant and machinery: allowances on fixtures when there's a change of ownership - GOV.UK
  ",https://www.gov.uk/guidance/plant-and-machinery-allowances-on-fixtures-when-theres-a-change-of-ownership
"
      Families with more than 2 children: claiming benefits - GOV.UK
  ",https://www.gov.uk/guidance/claiming-benefits-for-2-or-more-children
"
      Childcare and children's social care health declaration forms - GOV.UK
  ",https://www.gov.uk/guidance/childcare-and-childrens-social-care-health-declaration-form
"
      Employment Allowance: What you'll get - GOV.UK
  ",https://www.gov.uk/claim-employment-allowance
"
      Employment Allowance: After you've made a claim - GOV.UK
  ",https://www.gov.uk/claim-employment-allowance/after-youve-made-a-claim
"
      Employment Allowance: When to claim  - GOV.UK
  ",https://www.gov.uk/claim-employment-allowance/when-to-claim
"
      Employment Allowance: How to claim - GOV.UK
  ",https://www.gov.uk/claim-employment-allowance/how-to-claim
"
      Employment Allowance: Check if you're eligible - GOV.UK
  ",https://www.gov.uk/claim-employment-allowance/eligibility
"
      Childcare Service helpline - GOV.UK
  ",https://www.gov.uk/government/organisations/hm-revenue-customs/contact/childcare-service-helpline
"
      Benefit cap: Benefits affected by the cap - GOV.UK
  ",https://www.gov.uk/benefit-cap
"
      Benefit cap: Benefit cap amounts - GOV.UK
  ",https://www.gov.uk/benefit-cap/benefit-cap-amounts
"
      Benefit cap: Help if you're affected by the benefit cap - GOV.UK
  ",https://www.gov.uk/benefit-cap/help-with-the-benefit-cap
"
      Benefit cap: When the benefit cap affects your Universal Credit payments - GOV.UK
  ",https://www.gov.uk/benefit-cap/how-earnings-affect-when-benefit-cap-starts
"
      Benefit cap: When you're not affected - GOV.UK
  ",https://www.gov.uk/benefit-cap/when-youre-not-affected
"
      Cost benefit analysis: health economic studies - GOV.UK
  ",https://www.gov.uk/guidance/cost-benefit-analysis-health-economic-studies
"
      Income-related benefits: estimates of take-up FYE 2020: statistical notice - GOV.UK
  ",https://www.gov.uk/guidance/income-related-benefits-estimates-of-take-up-fye-2020-statistical-notice
"
      U11 waste exemption: spreading waste on non-agricultural land - GOV.UK
  ",https://www.gov.uk/guidance/waste-exemption-u11-spreading-waste-to-benefit-non-agricultural-land
"
      [Withdrawn] How your circumstances affect eligibility for the Self-Employment Income Support Scheme - GOV.UK
  ",https://www.gov.uk/guidance/how-different-circumstances-affect-the-self-employment-income-support-scheme
"
      Check if you can claim super-deduction or special rate first year allowances - GOV.UK
  ",https://www.gov.uk/guidance/check-if-you-can-claim-super-deduction-or-special-rate-first-year-allowances
"
      [Withdrawn] How HMRC works out trading profits and non-trading income for the Self-Employment Income Support Scheme - GOV.UK
  ",https://www.gov.uk/guidance/how-hmrc-works-out-total-income-and-trading-profits-for-the-self-employment-income-support-scheme
"
      Government Geography Profession - Professional Benefits - GOV.UK
  ",https://www.gov.uk/guidance/government-geography-profession-professional-benefits
"
      Changes to reporting income from self employment and partnerships - GOV.UK
  ",https://www.gov.uk/guidance/changes-to-reporting-income-from-self-employment-and-partnerships
"
      New Style Jobseeker’s Allowance: review of claims with an inherited pension - GOV.UK
  ",https://www.gov.uk/guidance/new-style-jobseekers-allowance-review-of-claims-with-an-inherited-pension
"
      Tax reliefs and allowances for businesses, employers and the self-employed - GOV.UK
  ",https://www.gov.uk/guidance/tax-reliefs-and-allowances-for-businesses-employers-and-the-self-employed
"
      Find out the rules around Individual Lump Sum Allowances - GOV.UK
  ",https://www.gov.uk/guidance/find-out-the-rules-around-individual-lump-sum-allowances
"
      [Withdrawn] CRC Energy Efficiency Scheme: allowances - GOV.UK
  ",https://www.gov.uk/guidance/crc-energy-efficiency-scheme-allowances
"
      Sending car data to HMRC: payrolling car benefit and car fuel benefit - GOV.UK
  ",https://www.gov.uk/guidance/sending-car-data-to-hmrc-payrolling-car-benefit
"
      Income Support with dependants allowance: the 2 child payment limit - GOV.UK
  ",https://www.gov.uk/guidance/income-support-with-dependants-allowance-the-2-child-payment-limit
"
      Volunteering and claiming benefits - GOV.UK
  ",https://www.gov.uk/guidance/volunteering-and-claiming-benefits
"
      Childcare providers  - GOV.UK
  ",https://www.gov.uk/government/organisations/hm-revenue-customs/contact/childcare-providers-helpline
"
      Work out the appropriate percentage for company car benefits (480: Appendix 2) - GOV.UK
  ",https://www.gov.uk/guidance/company-car-benefit-the-appropriate-percentage-480-appendix-2
"
      Qualifying for the compulsory part of the Childcare Register - GOV.UK
  ",https://www.gov.uk/guidance/qualifying-for-the-compulsory-part-of-the-childcare-register
"
      New Style Employment and Support Allowance - GOV.UK
  ",https://www.gov.uk/guidance/new-style-employment-and-support-allowance
"
      Childcare and education up to 16 years old: Homes for Ukraine - GOV.UK
  ",https://www.gov.uk/guidance/childcare-and-education-up-to-16-years-old-homes-for-ukraine
"
      [Withdrawn] How to treat certain expenses and benefits provided to employees during coronavirus (COVID-19) - GOV.UK
  ",https://www.gov.uk/guidance/how-to-treat-certain-expenses-and-benefits-provided-to-employees-during-coronavirus-covid-19
"
      Child Benefit: How it works - GOV.UK
  ",https://www.gov.uk/child-benefit
"
      Child Benefit: Get help with your claim - GOV.UK
  ",https://www.gov.uk/child-benefit/get-help-with-your-claim
"
      Child Benefit: Make a change to your claim - GOV.UK
  ",https://www.gov.uk/child-benefit/make-a-change-to-your-claim
"
      Child Benefit: Make a claim - GOV.UK
  ",https://www.gov.uk/child-benefit/how-to-claim
"
      Child Benefit: Eligibility - GOV.UK
  ",https://www.gov.uk/child-benefit/eligibility
"
      Child Benefit: What you'll get - GOV.UK
  ",https://www.gov.uk/child-benefit/what-youll-get
"
      Childcare: reporting children’s accidents and injuries - GOV.UK
  ",https://www.gov.uk/guidance/childcare-reporting-childrens-accidents-and-injuries
"
      Accessibility statement for 'Tell Ofsted about a serious childcare incident' service - GOV.UK
  ",https://www.gov.uk/guidance/accessibility-statement-for-tell-ofsted-about-a-serious-childcare-incident-service
"
      Benefit charge on company vans available for private use (480: Chapter 14) - GOV.UK
  ",https://www.gov.uk/guidance/benefit-charge-on-company-vans-available-for-private-use-480-chapter-14
"
      New Style Employment and Support Allowance: detailed guide - GOV.UK
  ",https://www.gov.uk/guidance/new-style-employment-and-support-allowance-detailed-guide
"
      Claim back Income Tax on a pension death benefit lump sum payment if you've stopped working P50Z(DB) - GOV.UK
  ",https://www.gov.uk/guidance/claim-back-income-tax-on-a-pension-death-benefit-lump-sum-payment-if-youve-stopped-working-p50zdb
"
      Child Tax Credit: support for a maximum of 2 children - GOV.UK
  ",https://www.gov.uk/guidance/child-tax-credit-exceptions-to-the-2-child-limit
"
      Work and benefits: Homes for Ukraine - GOV.UK
  ",https://www.gov.uk/guidance/work-and-benefits-homes-for-ukraine
"
      Challenge a Childcare Service application decision - GOV.UK
  ",https://www.gov.uk/guidance/challenge-a-childcare-service-application-decision
"
      Rent Officer Handbook: Local Housing Allowance - Local Housing Allowances: information - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/rent-officer-handbook-local-housing-allowances/local-housing-allowances-information
Childcare - GOV.UK,https://www.gov.uk/browse/childcare-parenting/childcare
"
      Sign up to Tax-Free Childcare if you’re a childcare provider - GOV.UK
  ",https://www.gov.uk/guidance/sign-up-to-tax-free-childcare-if-youre-a-childcare-provider
"
      Providing childcare and the 2-hour rule - GOV.UK
  ",https://www.gov.uk/guidance/providing-childcare-and-the-2-hour-rule
"
      Capital allowances: accounting periods which are more or less than a year - GOV.UK
  ",https://www.gov.uk/guidance/capital-allowances-accounting-periods-which-are-more-or-less-than-a-year
"
      Childminders and childcare providers: register with Ofsted - Childcare and the law - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/childminders-and-childcare-providers-register-with-ofsted/childcare-and-the-law
"
      Universal Credit Full Service, beta to live review - GOV.UK
  ",https://www.gov.uk/service-standard-reports/universal-credit-full-service-beta-assessment
"
      Payrolling: changes affecting benefits and expenses - GOV.UK
  ",https://www.gov.uk/guidance/payrolling-changes-affecting-benefits-and-expenses
"
      Flood and coastal risk projects, schemes and strategies: climate change allowances - GOV.UK
  ",https://www.gov.uk/guidance/flood-and-coastal-risk-projects-schemes-and-strategies-climate-change-allowances
"
      Education and childcare: Homes for Ukraine - GOV.UK
  ",https://www.gov.uk/guidance/education-and-childcare-homes-for-ukraine
"
      Work out your reduced (tapered) annual allowance - GOV.UK
  ",https://www.gov.uk/guidance/pension-schemes-work-out-your-tapered-annual-allowance
"
      Universal Credit: support for a maximum of 2 children: information for claimants - GOV.UK
  ",https://www.gov.uk/guidance/universal-credit-and-families-with-more-than-2-children-information-for-claimants
"
      Maternity Allowance: Overview - GOV.UK
  ",https://www.gov.uk/maternity-allowance
"
      Maternity Allowance: Report a change of circumstances - GOV.UK
  ",https://www.gov.uk/maternity-allowance/report-a-change-of-circumstances
"
      Maternity Allowance: How to claim - GOV.UK
  ",https://www.gov.uk/maternity-allowance/how-to-claim
"
      Maternity Allowance: What you'll get - GOV.UK
  ",https://www.gov.uk/maternity-allowance/what-youll-get
"
      Maternity Allowance: Eligibility - GOV.UK
  ",https://www.gov.uk/maternity-allowance/eligibility
"
      Claim benefits if you’re fleeing violence in Israel, the Occupied Palestinian Territories or Lebanon - GOV.UK
  ",https://www.gov.uk/guidance/claim-benefits-if-youre-fleeing-violence-in-israel-the-occupied-palestinian-territories-or-lebanon
"
      U10 waste exemption: spreading waste to benefit agricultural land - GOV.UK
  ",https://www.gov.uk/guidance/waste-exemption-u10-spreading-waste-to-benefit-agricultural-land
"
      Lifetime allowance charges following the public service pensions remedy - GOV.UK
  ",https://www.gov.uk/guidance/lifetime-allowance-charges-following-the-public-service-pensions-remedy
"
      Payroll: annual reporting and tasks: Report expenses and benefits - GOV.UK
  ",https://www.gov.uk/payroll-annual-reporting/report-expenses-and-benefits
"
      Childminders and childcare providers: register with Ofsted - Childminders and childcare on domestic premises: registration - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/childminders-and-childcare-providers-register-with-ofsted/childminders-and-childcare-on-domestic-premises-registration
"
      Return to your claim for the Self-Employment Income Support Scheme - GOV.UK
  ",https://www.gov.uk/guidance/return-to-your-claim-for-the-self-employment-income-support-scheme
"
      [Withdrawn] Claim a grant through the Self-Employment Income Support Scheme - GOV.UK
  ",https://www.gov.uk/guidance/claim-a-grant-through-the-self-employment-income-support-scheme
"
      Tax on lump sum death benefit payments - GOV.UK
  ",https://www.gov.uk/guidance/pension-administrators-lump-sum-death-benefit-payments
"
      Claim back Income Tax on a flexibly accessed pension death benefit payment P55(DB) - GOV.UK
  ",https://www.gov.uk/guidance/claim-back-income-tax-on-a-flexibly-accessed-pension-death-benefit-payment-p55db
"
      [Withdrawn] Get an exemption to temporarily leave quarantine if you're a senior executive bringing significant economic benefit to the UK - GOV.UK
  ",https://www.gov.uk/guidance/working-in-england-if-you-are-a-senior-executive-bringing-significant-economic-benefit-to-the-uk
"
      Childminders and childcare providers: register with Ofsted - Registration exemptions - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/childminders-and-childcare-providers-register-with-ofsted/registration-exemptions
"
      Contracted Ofsted inspectors for early years childcare - GOV.UK
  ",https://www.gov.uk/guidance/contracted-ofsted-inspectors-for-early-years-childcare
"
      Cars and vans available for private use – when a benefit charge is incurred (480: Chapter 11) - GOV.UK
  ",https://www.gov.uk/guidance/cars-and-vans-available-for-private-use-when-a-benefit-charge-is-incurred-480-chapter-11
"
      Creating benefits and riverside strategies: Thames Estuary 2100 - GOV.UK
  ",https://www.gov.uk/guidance/creating-benefits-and-riverside-strategies-thames-estuary-2100
"
      Reinstate your pension lifetime allowance protection - GOV.UK
  ",https://www.gov.uk/guidance/reinstate-your-pension-lifetime-allowance-protection
"
      Child Benefit payment dates: When you get paid - GOV.UK
  ",https://www.gov.uk/child-benefit-payment-dates
"
      Child Benefit payment dates: Bank holidays - GOV.UK
  ",https://www.gov.uk/child-benefit-payment-dates/bank-holidays
